0.819234 0.158191 -0.492917 -0.246707 1.60602 -4.64263 2.05905 61 0
0.485801 -0.489751 -0.642586 0.333505 -1.45697 -2.28998 -0.171732 79 0
0.530991 0.131768 -0.388993 0.741195 -2.92541 3.2325 2.27209 24 0
-0.221896 -0.0443945 -0.442268 0.867865 1.76474 -2.70012 0.777957 53 0
-0.49387 -0.0309329 0.640711 0.587047 1.3618 0.0582897 -0.572949 89 0
-0.263393 0.686294 -0.547645 0.399636 -0.00216609 -2.94834 2.88988 94 0
0.816253 -0.295989 -0.485272 -0.103107 2.16076 -1.52852 1.78418 9 0
0.955642 -0.189689 0.21969 -0.0500258 -3.73173 -1.84576 -0.185334 22 0
-0.386807 0.183089 0.809283 0.402393 0.75071 1.34517 -0.515062 19 0
0.762339 0.0415027 -0.525283 -0.375758 2.02931 -4.41831 0.737634 10 0
0.636319 0.215819 -0.41815 -0.611287 -1.29632 1.00101 1.73745 48 0
-0.355974 0.554719 -0.515556 0.547513 -0.289515 -2.3126 3.3974 87 0
-0.359592 -0.553398 0.300731 0.68848 -2.15483 2.25583 1.37262 63 0
0.317705 0.0966932 -0.166961 0.928352 1.26815 -1.16035 0.623242 94 0
-0.361702 -0.141362 -0.274989 0.879528 -1.46262 -1.16467 2.755 50 0
-0.658132 -0.129676 0.534341 0.51432 -1.34424 1.23282 1.11077 14 0
-0.0224198 0.327337 -0.595996 0.732895 3.19892 -2.52567 -0.931157 48 0
0.0978814 -0.302963 0.657616 -0.682769 2.22086 -2.037 -1.19337 19 0
0.479749 0.677695 -0.37814 -0.409365 -0.705611 3.11329 0.791463 88 0
-0.272054 0.576683 -0.588052 0.497612 -0.0411026 -3.00009 2.91722 79 0
-0.23926 -0.320304 -0.260213 0.878891 0.323387 -2.12712 2.03717 10 0
-0.316226 -0.184638 0.888195 0.277525 1.59197 1.39367 -1.44236 18 0
0.581958 -0.450207 -0.563352 0.375861 -1.2568 -2.43424 0.652836 44 0
-0.0659501 0.178864 -0.433325 0.880844 0.821433 -1.5461 -0.382435 40 0
0.333976 0.113152 -0.22288 0.908835 1.31227 -1.16291 0.387448 94 0
0.8152 0.361126 -0.430523 0.140306 -2.8885 2.07274 2.68335 21 0
0.691264 -0.197746 -0.510152 -0.472012 1.07011 -1.14186 1.50772 69 0
-0.401231 -0.605146 0.299602 0.618911 -1.81583 2.1614 1.59717 69 0
-0.644719 -0.0532028 0.47887 0.593456 -0.626484 0.325228 1.15584 42 0
0.509188 0.481772 -0.166557 -0.693456 -2.66357 2.70297 3.01477 4 0
-0.402118 -0.246094 0.707589 0.526361 -0.825543 2.55732 0.113852 58 0
-0.206836 -0.272933 -0.305104 0.888616 0.701078 -2.40617 1.96521 45 0
-0.254563 -0.457198 -0.118602 0.84386 -0.482904 -0.85206 2.52109 61 0
-0.431605 -0.362859 0.579969 0.587951 -1.39994 1.0332 0.213164 33 0
-0.528959 -0.215557 0.517258 0.637324 -0.857921 1.4379 1.15276 42 0
-0.538632 -0.235558 0.564053 0.579855 -0.635554 1.60075 0.924773 74 0
-0.542189 0.198309 0.563389 0.591013 1.72186 -1.31789 0.509961 53 0
-0.444756 -0.095093 0.738167 0.498255 -0.0171117 1.38236 0.0364205 66 0
0.0517992 0.341385 -0.393572 0.851982 0.646531 -1.58041 -0.60595 40 0
-0.502046 -0.489844 0.406988 0.585118 -1.41563 4.23224 3.22852 17 0
0.824288 0.0853058 -0.508191 -0.234551 1.14521 -4.83938 1.38725 39 0
0.086406 0.517099 -0.723056 0.449813 2.58857 -0.0631636 -2.01217 54 0
-0.110387 0.88154 -0.455012 0.060551 1.22689 -2.76476 0.623522 94 0
0.265165 0.113349 -0.138685 0.94742 1.2682 -1.2123 0.879371 94 0
-0.378004 -0.0748753 -0.254479 0.886988 0.0261433 -0.924739 3.51736 57 0
0.622312 0.0762051 -0.579527 -0.520642 1.88318 -0.974135 1.21686 89 0
0.586775 -0.450603 -0.55533 0.379815 -1.2111 -2.32257 0.597589 31 0
-0.39274 -0.513623 0.762854 0.000299205 1.98733 0.77109 -0.749391 66 0
0.6145 -0.639479 -0.405587 0.221258 -1.62668 -2.67131 1.3485 15 0
0.268913 0.344836 0.846099 -0.304779 1.37658 -1.56063 -0.261934 21 0
0.20815 0.793258 -0.219177 -0.528562 -0.973776 0.954374 0.177137 67 0
-0.389431 -0.389812 0.777801 0.30235 1.17518 3.15841 0.125024 62 0
0.589912 0.0875942 -0.612563 -0.518746 0.960804 0.0859889 0.962163 95 0
0.0985877 -0.0375832 -0.431319 0.896008 0.114866 0.75737 3.08057 11 0
-0.416375 -0.227917 -0.127564 0.870869 -1.25603 -0.00803304 4.15492 93 0
0.300382 0.642045 -0.394528 -0.584719 -2.15585 2.68132 1.58573 72 0
-0.255148 -0.308513 -0.211302 0.891667 0.478814 -2.41913 1.96812 9 0
-0.327694 -0.161904 0.783426 0.502639 -0.626315 1.88392 -0.361376 73 0
-0.385013 0.00910059 0.899123 -0.207989 -1.53019 -1.40475 0.235594 22 0
-0.287978 -0.386479 0.875749 -0.0276743 1.6204 1.36057 -1.35976 66 0
0.465998 0.110152 -0.30683 0.822537 -2.47135 2.77434 2.14651 54 0
-0.593161 -0.149924 0.562458 0.556168 -0.541961 1.03706 0.901037 49 0
-0.236695 0.104645 -0.688387 0.677605 -0.461318 -0.970286 -0.349145 11 0
-0.45344 -0.373455 0.628346 0.510005 -1.665 2.25173 0.212178 29 0
0.414176 0.524646 -0.11704 -0.73451 -1.44465 1.21333 3.0251 33 0
-0.23544 -0.481924 -0.0540942 0.842253 -1.00602 -0.0562013 2.29529 69 0
-0.214665 -0.290094 0.909673 0.205569 -0.192843 2.02855 -1.76171 22 0
0.469 0.260629 -0.236592 0.810022 -2.7406 3.29879 0.722315 24 0
-0.244551 0.0834459 -0.501027 0.825956 0.849935 -2.15955 0.946018 53 0
-0.334321 -0.562736 0.375034 0.656436 -1.56936 2.63877 2.3816 74 0
0.724577 -0.0285844 -0.10902 0.679915 -0.549459 -2.99127 1.23562 52 0
-0.498505 -0.0678515 0.707011 0.497015 -0.532099 0.929965 0.128418 74 0
0.182047 0.811469 -0.299257 -0.467784 0.197686 0.396619 0.310594 39 0
0.109142 0.175713 -0.419396 0.883923 0.501002 1.15042 2.05909 11 0
0.085166 -0.335114 0.723057 -0.598026 1.85747 -1.95554 -1.41363 43 0
-0.283307 0.953036 0.0108863 -0.106496 0.361106 -1.77337 -0.375939 87 0
0.7371 -0.564218 -0.302007 0.217103 -0.881717 -2.77102 1.21088 43 0
-0.411025 0.126715 -0.325038 0.84223 0.64259 -1.33087 1.6264 53 0
0.750801 -0.0751861 -0.625948 -0.197065 0.99166 -4.36047 0.640019 63 0
-0.273956 0.0389148 -0.497519 0.822137 -0.124859 -1.40504 0.910787 47 0
-0.559709 0.0330855 0.771072 0.301792 2.21106 -0.0282135 0.515993 88 0
-0.182347 0.331039 -0.536067 0.754847 1.78344 -1.82747 -0.19564 53 0
-0.160209 -0.34133 0.924278 -0.0594641 1.3344 -0.17909 -3.0629 73 0
-0.492717 0.0368155 0.62934 0.599838 -0.143058 0.458294 -0.156143 13 0
-0.214763 0.975493 0.0418996 -0.0231215 -1.82986 -0.663102 -2.11226 61 0
-0.0864011 -0.411255 0.785223 -0.454784 2.2789 0.464695 -2.74353 11 0
-0.695664 -0.0494379 0.507528 0.505987 0.601205 -0.718476 1.43532 97 0
-0.552006 -0.0726324 0.649426 0.517938 -0.405509 1.24795 0.941715 53 0
-0.0957095 0.319962 -0.608049 0.720236 2.47697 -2.17818 -0.632987 13 0
-0.317337 -0.429116 0.747135 0.396164 -0.80838 1.55572 -1.09064 71 0
-0.160148 0.306803 -0.625713 0.699076 1.54288 -1.80329 -0.797434 20 0
-0.44965 -0.185874 -3.94462e-05 0.87365 -0.838435 0.327373 4.55959 59 0
-0.531545 -0.192479 0.698113 0.439375 0.375301 0.565582 0.113818 95 0
-0.367693 -0.611202 0.420957 0.560383 -1.69261 3.68694 1.72108 63 0
-0.232024 -0.44939 -0.101354 0.856703 -0.604641 -1.2142 2.98736 78 0
0.330026 0.621568 -0.242358 -0.66783 -1.68565 2.53002 1.90277 69 0
-0.341781 -0.195328 0.882288 0.25807 1.53671 0.816262 -1.39571 8 0
0.337728 0.663805 -0.359154 -0.562415 -1.58683 2.39482 1.6534 80 0
-0.456418 0.0516478 0.843052 -0.279781 -0.532759 -1.46791 1.92978 83 0
0.569749 -0.673116 -0.450789 0.138162 -0.525463 -2.41788 -0.147996 62 0
0.611705 -0.175548 -0.515504 -0.573807 1.82166 -1.80947 0.518392 21 0
-0.0804355 -0.475244 0.825648 -0.293221 1.66547 1.48875 -2.16182 51 0
0.730612 -0.570434 -0.258921 0.271606 -1.83245 -2.83427 1.91014 97 0
-0.394845 0.896529 0.0957724 -0.176523 -0.0299176 -0.570049 0.0841386 61 0
0.533255 0.399704 -0.53163 -0.522728 -1.2654 1.2621 0.746796 21 0
-0.251829 -0.285179 -0.240713 0.892923 0.501323 -2.53805 1.91413 91 0
-0.277336 0.838025 0.270014 -0.384566 -4.10347 -2.49957 -0.846862 63 0
-0.521265 -0.433474 0.0975102 0.728611 -2.05212 2.10445 3.08644 75 0
0.53544 -0.681474 -0.441277 0.232746 -1.23058 -3.00744 1.16807 32 0
0.131834 0.534134 -0.358382 0.754243 -0.13442 -0.00216606 -1.41887 40 0
-0.224708 0.131134 -0.65013 0.713891 0.590039 -1.8567 -0.195236 32 0
-0.436188 -0.0850443 -0.232544 0.865118 -0.727097 -1.63254 3.11747 17 0
-0.32928 0.109412 0.922485 -0.169189 -2.58845 -1.59345 0.370474 60 0
0.65261 -0.606524 -0.368753 0.265047 -2.19543 -2.55806 1.66698 83 0
0.696663 0.392099 0.173341 0.575214 0.623737 0.834108 -0.14888 21 0
0.546772 -0.636852 -0.479619 0.255784 -1.62945 -2.93791 1.48904 47 0
-0.156905 -0.317263 0.93361 0.055643 -0.0907845 1.73013 -2.30319 73 0
0.262551 0.76581 -0.330314 -0.485278 -1.36516 1.81981 0.104872 79 0
-0.0658668 -0.51927 0.806834 -0.273933 1.4775 1.37398 -2.729 11 0
-0.259965 0.513333 -0.22026 0.78765 -1.01017 1.13789 -2.05497 40 0
-0.232386 -0.304783 0.880221 0.279848 -1.05382 2.44407 -1.66166 76 0
-0.596606 0.166054 0.758345 -0.203467 -1.35354 -2.41931 2.28821 11 0
-0.386275 0.0451386 0.85443 0.344534 0.262012 0.593705 -0.87762 19 0
-0.530033 -0.304095 0.711098 0.347749 0.896846 1.38674 0.414555 87 0
-0.455642 -0.216205 0.0594761 0.861457 -0.757071 1.17862 5.02448 69 0
-0.28879 0.800371 0.344512 -0.396634 -3.995 -2.94245 -0.00324631 70 0
0.892777 -0.21866 -0.0967678 0.381802 -1.17975 0.0191652 2.66648 66 0
0.725916 -0.19666 -0.0580839 0.656503 -0.147149 -2.33367 -0.254378 52 0
-0.110431 0.670533 0.651691 0.336881 3.36358 -0.251344 1.5469 169 0
-0.0344333 0.684359 0.631196 0.363399 3.32544 -0.120943 1.17113 169 0
0.0560771 -0.0417388 0.528141 0.846274 -2.55897 0.449607 1.92491 116 0
-0.0809265 0.815879 0.508806 0.262502 2.71269 -2.16922 0.401847 169 0
-0.178469 0.665161 0.670222 0.276608 3.22377 -0.512529 1.68649 169 0
-0.109258 0.670678 0.571149 0.460481 2.36887 -1.89176 1.87833 155 0
0.149325 0.914121 0.375875 -0.0283287 0.971989 -1.46994 -2.26899 151 0
0.861681 -0.111334 -0.492972 0.045703 -2.21815 1.5957 -0.83586 133 0
0.583282 0.0190956 0.372965 -0.721328 -4.03947 -0.489196 -0.439845 140 0
-0.0712646 0.845104 0.448335 0.28234 2.64441 -2.62336 0.382055 169 0
-0.0521673 -0.507745 0.839471 -0.186444 -2.79993 3.88452 -1.01483 126 0
0.275096 -0.597471 -0.691618 -0.298352 3.61351 -0.259752 2.18136 169 0
0.172908 -0.50451 0.817107 -0.218881 -3.61712 3.9224 -1.68113 114 0
-0.00124239 -0.0695363 0.542772 0.836995 -2.6491 0.515453 1.32969 116 0
-0.381448 0.562468 0.572719 0.458388 2.02017 -2.41055 3.33159 184 0
0.272586 0.585046 0.0264426 0.76336 1.09417 -3.44424 -1.09026 125 0
-0.0518233 0.863042 0.48584 0.128186 3.01803 -1.68099 -0.41703 151 0
0.903237 0.00217802 0.0396579 -0.427301 -2.52129 3.45246 0.302527 102 0
-0.48555 -0.0572083 0.630895 -0.602444 0.947316 -2.3064 -2.47876 138 0
0.857676 0.048312 -0.440954 0.260034 -2.02538 1.47251 -0.358549 137 0
0.378081 -0.575021 -0.660287 -0.300711 3.4243 -0.859604 2.87663 192 0
0.0275332 -0.636688 -0.665307 -0.388892 3.08558 -0.414681 1.23603 155 0
0.12434 0.893266 0.388926 0.188021 2.17842 -1.57924 -0.966294 151 0
-0.123013 0.594318 0.706485 0.36405 3.80451 -0.402916 1.5131 192 0
0.707295 0.451947 0.0962207 -0.534994 0.910728 -2.42487 -0.974168 174 0
0.794669 0.375089 0.104115 -0.465799 -0.0877035 -0.386791 -1.54309 130 0
-0.149404 0.773837 0.615296 0.0162907 2.98796 -0.793354 -0.68605 151 0
0.0219847 -0.319521 0.936802 -0.1408 -1.69076 3.37424 -0.464833 175 0
-0.2231 -0.115766 0.967193 -0.0369169 0.398759 2.76238 0.847929 181 0
-0.143352 -0.464272 0.873638 0.0256523 -1.8782 3.06719 -0.298684 155 0
-0.551828 0.746352 -0.372069 -0.00315081 0.0556546 -3.10271 2.25753 135 0
-0.435484 -0.0500637 0.753793 -0.489534 -0.152259 -0.675908 -3.27345 135 0
-0.125803 0.907457 -0.168849 -0.363573 -1.0203 -3.58871 -0.94338 170 0
-0.190343 -0.166041 0.95174 -0.174332 0.0265596 2.64783 -0.296934 176 0
-0.00491327 -0.509592 0.842363 -0.17526 -2.68698 2.79251 -0.794783 175 0
0.542675 -0.14213 -0.581526 0.589176 -0.822407 2.99043 0.549432 118 0
0.222961 -0.363167 0.270226 0.863352 2.53398 -2.21926 1.65728 183 0
0.862568 0.232756 0.11264 -0.43487 -0.665826 0.527829 -1.90082 154 0
0.360867 -0.552603 -0.680064 -0.319245 3.54949 -0.59599 2.49461 162 0
0.374646 -0.0470453 0.919442 -0.109783 -2.11877 2.10953 -0.640853 141 0
0.870082 0.0757814 -0.386189 0.296769 -2.21975 1.0622 -1.11801 176 0
0.285137 -0.656283 -0.624569 -0.312892 3.30455 -1.10689 2.46668 169 0
-0.0315532 -0.392373 -0.125327 0.910681 1.47987 -3.73755 -0.744127 126 0
0.822354 0.309954 0.14021 -0.456074 -0.578515 -0.138897 -1.64609 118 0
0.348123 -0.623138 -0.560458 -0.419995 2.29553 -2.79245 2.87408 184 0
0.459496 -0.091429 0.0566096 0.881646 0.809459 1.03131 -1.05805 142 0
-0.105058 0.609078 0.695561 0.366308 3.45266 -0.642714 1.55824 155 0
-0.0941499 -0.26586 0.114171 0.952585 -0.689391 -2.12567 0.832474 151 0
0.0509729 0.81115 -0.504751 0.290972 -1.21571 -1.90858 -2.39116 124 0
0.0721566 0.918992 0.387609 -0.00232964 1.4398 -2.09529 -1.98245 151 0
-0.0418015 -0.542855 0.828344 -0.131938 -2.90075 2.50944 -0.460038 175 0
-0.320628 -0.145845 0.926499 -0.132388 1.09275 2.44082 1.00947 145 0
0.302426 -0.6102 -0.661723 -0.313554 2.71407 -0.891403 2.54231 155 0
0.472076 0.611608 0.149647 -0.616996 1.89448 -1.03885 -0.355501 178 0
-0.57149 0.523895 0.204409 -0.59762 0.498776 -2.07473 -0.710439 133 0
0.545451 -0.511278 -0.278296 0.603017 0.672571 -1.97955 -0.926764 182 0
0.0100375 0.540605 0.695983 0.472496 3.10985 0.0497257 1.66012 155 0
0.309 -0.355748 0.273171 0.838653 2.91951 -1.95935 1.7152 183 0
0.0486361 0.637397 0.633287 0.43624 3.096 -0.0658472 0.744178 155 0
-0.531369 -0.00734091 0.673445 -0.513872 0.943644 -1.53831 -2.73108 179 0
0.148057 -0.536376 0.827679 0.0729838 -3.15698 3.72107 0.724357 126 0
-0.116179 -0.119428 0.492991 0.853931 -3.03967 1.10905 1.866 138 0
0.0114055 -0.109802 0.600397 0.792046 -2.91839 0.329887 0.597267 170 0
-0.0284987 0.922825 -0.275388 -0.267849 -0.988349 -2.5163 -1.588 174 0
-0.150342 0.342025 0.731142 -0.570831 -1.48717 0.13237 0.0797253 111 0
0.207437 0.67175 0.590007 0.397004 2.79967 0.142798 -0.0287881 192 0
0.865554 0.0203481 -0.473901 0.160685 -2.00136 1.21681 -1.21784 193 0
0.501287 -0.551702 -0.320621 0.584413 0.643556 -1.77862 -0.745579 147 0
-0.0621849 -0.152289 0.491869 0.854989 -2.88726 0.175963 1.15879 138 0
0.0648411 -0.0843714 0.532809 0.839518 -1.90384 -0.418634 2.40402 148 0
0.437031 -0.101291 0.889182 -0.089995 -2.44458 1.57733 -0.0386199 155 0
0.237027 -0.728984 -0.568999 -0.297725 2.93018 -1.47324 1.96184 169 0
0.286156 -0.695603 -0.591628 -0.290217 3.25903 -1.31231 2.28414 169 0
-0.0639915 -0.521758 0.686174 0.50283 -1.40627 -0.711128 -0.10097 156 0
0.839867 0.210245 0.138992 -0.480731 -0.567319 0.380046 -1.87304 159 0
0.876489 0.0595524 -0.433377 0.201008 -3.08522 1.06688 -1.08003 195 0
-0.0631545 -0.0994964 0.403737 0.907253 -2.36626 0.515698 0.890655 163 0
0.489265 0.54763 0.206977 -0.646437 1.57773 0.150443 -0.0619523 178 0
0.0458339 0.800774 0.574945 0.161549 1.93954 -1.18234 -0.57505 157 0
-0.169851 -0.052642 0.380851 0.907376 -4.14159 -2.20578 -0.299556 163 0
0.698089 -0.235032 -0.664219 0.127452 -3.08394 3.17687 1.54789 137 0
0.622664 0.620362 0.136915 -0.456831 0.540512 -2.38296 -0.159669 149 0
0.0546686 0.50415 0.706499 -0.493662 -0.28657 -0.328858 -0.40632 149 0
0.114327 -0.467137 0.197855 0.854146 1.66978 -3.07477 0.990239 195 0
0.782397 -0.125284 -0.582942 0.179825 -2.14112 2.03183 0.548288 197 0
0.637096 -0.560137 -0.178187 0.498602 0.809549 -1.847 -0.72432 128 0
0.815962 -0.147788 -0.555195 0.0642157 -2.75009 1.60232 -0.465384 192 0
0.748855 0.426215 0.17747 -0.475459 -0.214789 -0.898728 -1.40481 149 0
0.0864742 -0.366582 0.881079 -0.286075 -1.96082 3.911 -2.08543 194 0
0.00852199 -0.475434 0.812386 -0.337518 -2.05942 2.39549 -2.55125 194 0
-0.512585 0.0476397 0.67346 -0.530508 0.881258 -1.46991 -2.65515 179 0
0.734001 -0.243656 -0.625728 0.101677 -3.36092 3.31859 1.18354 137 0
0.478351 -0.157835 0.863457 0.0266548 -2.88096 2.31459 0.253106 114 0
-0.325621 -0.229661 -0.516909 0.757649 -0.844887 -2.28522 -2.74837 125 0
-0.154373 0.882908 0.180197 0.40518 0.498286 -2.37258 -0.229316 198 0
-0.141245 -0.635312 0.722002 -0.23482 -2.38472 1.37987 -1.47852 145 0
0.793268 -0.136832 -0.585997 0.0927916 -2.01081 1.39026 0.721358 127 0
0.749262 -0.243007 -0.609172 0.0919968 -2.44581 1.2555 1.10793 134 0
0.372168 -0.641622 -0.509368 -0.436299 1.85193 -2.69546 3.31071 155 0
0.824179 -0.0314987 -0.55229 0.121294 -2.19372 1.26422 0.149468 127 0
-0.134021 0.880504 0.122688 0.437833 0.371593 -2.22807 -0.665938 198 0
0.168437 0.394333 0.522796 0.73676 0.0219591 -2.50211 -1.20053 143 0
0.0617466 0.662224 -0.708992 0.23447 -3.0213 0.722141 -0.906085 176 0
-0.519809 0.612728 0.203974 -0.559247 0.61061 -1.9763 -0.639678 147 0
0.841386 -0.471514 -0.172297 0.200146 1.98522 1.77524 2.49461 113 0
0.0111204 0.825782 -0.507725 0.245307 -1.45731 -1.82542 -2.37689 162 0
-0.139547 -0.410551 0.743862 0.50857 -1.43627 -0.721543 0.0561233 135 0
0.454859 -0.141377 0.878442 -0.0381499 -2.8795 2.27065 0.031711 126 0
0.265747 0.802598 -0.143667 0.514369 0.354228 -0.578898 -1.83522 141 0
0.133253 0.642146 -0.72444 0.212318 -2.76976 1.30078 -1.18219 176 0
0.862499 -0.294437 0.188463 0.365901 2.3003 1.19482 1.55813 176 0
0.942936 -0.0808343 -0.176057 -0.270816 -1.0877 2.37262 1.23867 137 0
0.134624 -0.288384 0.533513 0.783629 -1.29839 0.703033 3.46474 104 0
0.950509 -0.187288 -0.155677 -0.192924 -1.8997 4.26682 2.12898 113 0
0.884869 0.187464 -0.323174 0.278249 -1.85592 0.422 -1.78326 197 0
0.426905 -0.109536 0.893112 -0.0900181 -2.97041 1.79471 0.390316 176 0
0.467755 -0.170052 0.860655 -0.107523 -3.21478 2.19673 -0.157731 126 0
0.383936 0.592047 0.238373 -0.667271 1.76672 0.791598 0.326442 178 0
0.860194 -0.0275507 -0.504122 0.0718862 -2.4682 0.958502 -1.21662 134 0
-0.168141 0.357292 0.639176 -0.659943 -0.671287 0.549042 -0.755064 180 0
-0.0485703 -0.448821 0.88019 -0.146513 -2.37505 4.10268 -0.353194 145 0
0.844953 0.215749 -0.0626184 0.485372 0.382772 -1.16104 -1.35572 197 0
-0.209099 -0.46228 -0.29268 0.810502 0.639979 -3.29731 -1.9165 141 0
-0.111256 -0.211809 0.95616 0.168867 -0.481823 2.85748 1.22448 167 0
-0.541662 -0.0643884 0.622568 -0.561128 1.04661 -2.24727 -2.61227 138 0
0.179095 -0.251838 0.874802 0.373127 -1.10141 3.54757 1.01208 120 0
